Titulo,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Area Total (m2),Vagas,Taxa Condomínio,IPTU,Data Coleta,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
Apartamento com piscina e churrasqueira em Imbiribeira,328600,Residencial,Rua Pastor Amaro de Sena,Imbiribeira,51170510,-8.0892473,-34.9137609,Pessoa Física,3,1,64,,2,,,2017-04-09 23:25:25.816095,0.6901471389078364,1.0453073721586432,0.4135240930354735,0.9124642573919757,3.5803595584442593,11.360812297579866,0.8169224826516122
Apartamento com salão de festas em Parnamirim,470000,Residencial,Praca Flor de Santana,Parnamirim,52060291,-8.0374152,-34.9148236,Imobiliária,4,2,160,,2,685,,2017-04-09 23:25:39.580836,0.2889647463329244,0.21831917175042828,0.7177349622895918,0.3506938690101607,3.7446647099345776,21.98255166141285,0.5708045057532486
Apartamento com playground em Gracas,260000,Residencial,Rua da Amizade,Gracas,52011260,-8.0506443,-34.9001834,Imobiliária,2,0,66,,1,350,,2017-04-09 23:25:39.646326,3.5411871561685757,1.3942294028567725,0.19834931125555147,3.7392834712128087,7.270339779008487,35.96435409352512,1.1034976908617202
Apartamento  em Rosarinho,340000,Residencial,Av. Santos Dumont,Rosarinho,52041060,-8.0331809,-34.8961656,Imobiliária,2,0,82,,1,460,,2017-04-09 23:25:39.733784,2.2187998264936053,0.7048811025572912,1.8228715375109,4.710351750290453,4.071724080376738,29.970598422288905,1.0065849054795606
Apartamento com sauna e esquina em Madalena,360000,Residencial,Avenida Beira Rio,Madalena,50610100,-8.0483862,-34.9043132,Imobiliária,2,1,62,,1,700,,2017-04-09 23:25:39.847961,2.97472115070025,0.8576801188135903,0.37284348583592136,3.1772681428289697,7.866374624049378,27.234166283481603,1.1260934406033434
Apartamento com piscina e churrasqueira em Jaqueira,280000,Residencial,Rua Hoel Sette,Jaqueira,52050090,-8.0359838,-34.903247,Imobiliária,1,0,38,,1,680,,2017-04-09 23:25:40.013345,2.8639735813883944,0.36753338129566815,0.6069824023344754,4.613195494428567,3.0713899484923,24.15977709795646,0.3778498809536876
Apartamento com piscina e sauna em Tamarineira,340000,Residencial,Rua Joseph Turton,Tamarineira,52051110,-8.0302204,-34.9043008,Imobiliária,2,0,60,,1,460,,2017-04-09 23:25:40.252025,1.3438153819871987,0.5506286225124422,0.013279000776676753,3.2443225742469717,2.1298735507216167,28.54410204870515,0
Apartamento com estacionamento visitantes em Torre,370000,Residencial,Rua Real da Torre,Torre,50710100,-8.0440692902,-34.9102668762,Imobiliária,3,1,100,100,1,575,,2017-04-09 23:25:40.259181,1.9063914690936565,0.32535670755085677,0.01628939675719539,0.5260246452706712,2.858708738669013,17.36336869938877,0.18789199318063354
Apartamento com copa e esquina em Espinheiro,590000,Residencial,"Rua Espinheiro,Do",Espinheiro,52020020,-8.0444645,-34.8941401,Pessoa Física,3,1,150,165,2,900,2800,2017-04-09 23:25:40.489296,0.7120650369439158,0.6227656708787115,1.0765952768622877,1.5979159416293793,7.345735268478585,36.40264031979041,1.6350685617777068
Apartamento com piscina e children care em Boa Viagem,350000,Residencial,Rua Tenente Domingos de Brito,Boa Viagem,51021100,-26.9225709,-49.0606445,Imobiliária,3,1,68,78,1,380,,2017-04-09 23:25:40.507719,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Boa Viagem,320000,Residencial,Avenida General Mac Arthur,Boa Viagem,51150400,-8.1092735,-34.9100414,Imobiliária,2,1,63,63,1,330,,2017-04-09 23:25:40.665944,0,0,3.087119017761663,0,0,24.469996981394498,0.12212431566397493
Apartamento com piscina e sauna em Rosarinho,400000,Residencial,Rua Amaro Coutinho,Rosarinho,52041110,-8.0332082,-34.8948999,Imobiliária,3,1,72,,1,600,,2017-04-09 23:25:44.191801,1.8539915499594422,0.6164954129855675,2.3365487173996042,4.567639090068142,3.7706042349248983,29.268633197805077,1.0928945619360113
Apartamento com piscina em Boa Viagem,540000,Residencial,Rua Francisco da Cunha,Boa Viagem,51020050,-8.109214,-34.8931739,Imobiliária,3,1,89,89,1,650,,2017-04-09 23:25:40.693917,0,0.5437588426515265,0.19033184070894857,1.8272391352981079,1.3182831035187523,9.243540930163972,0
Apartamento com playground em Boa Viagem,550000,Residencial,Rua Silva Lobato,Boa Viagem,51011580,-8.1010592,-34.8856493,Imobiliária,3,1,82,,2,580,,2017-04-09 23:25:40.878612,0,0,0,0,2.5961138226004095,12.738107335934604,0
Apartamento com playground e salão de festas em Encruzilhada,330000,Residencial,Rua Quarenta e Oito,Encruzilhada,52050380,-8.0377223,-34.8940553,Imobiliária,2,1,50,50,1,572,,2017-04-09 23:25:41.259313,1.9833138607588345,0.5432263492228527,4.130175309300922,5.079019537588271,5.278760388548324,34.17755429330168,2.3646416536791506
Apartamento  em Boa Viagem,340000,Residencial,Rua Almirante Batista Leão,Boa Viagem,51030660,-8.1395373,-34.9092745,Imobiliária,3,1,83,83,2,660,,2017-04-09 23:25:41.342630,0.765288088879011,0.944827063206408,0,0,2.6990705456846147,18.6997854740805,0.6590917951747728
Apartamento com estacionamento visitantes e salão de festas em Boa Viagem,320000,Residencial,Rua Petrolina,Boa Viagem,51021250,,,Imobiliária,2,1,73,73,1,460,5000,2017-04-09 23:25:41.357509,0,0,0,0,0,0,0
Apartamento  em Madalena,290000,Residencial,Rua Senador Fábio de Barros,Madalena,50720725,-8.060634,-34.9058747,Imobiliária,3,1,85,85,1,380,,2017-04-09 23:25:41.817979,3.3468605685053365,0.7247221797552154,1.0158714607809287,1.956764426964257,7.9529922252058345,36.32543046018998,0.7605736669745065
Apartamento  em Ilha do Retiro,649427,Residencial,Rua Tabaiares,Ilha do Retiro,50750230,-8.0645721,-34.9043936,Pessoa Física,3,1,104,,2,1,,2017-04-09 23:25:41.904684,2.1059281550767173,0.24977400116870546,0.8004024156559467,0.9013479746935774,2.6881501354310102,23.775036975745664,0.24306351297251091
Apartamento com estacionamento visitantes e salão de festas em Iputinga,350000,Residencial,Rua Capitão Araújo Miranda,Iputinga,50721450,-8.0463446,-34.9335768,Imobiliária,3,0,88,88,1,400,,2017-04-09 23:25:42.027043,0.3944095982304192,0.8504108799387282,0,0,0.9676946181422383,23.647877067214452,0.7486014145096529
Apartamento  em Boa Viagem,340000,Residencial,Rua Almirante Batista Leão,Boa Viagem,51030660,-8.1395373,-34.9092745,Imobiliária,3,1,83,83,2,660,,2017-04-09 23:25:42.153876,0.765288088879011,0.944827063206408,0,0,2.6990705456846147,18.6997854740805,0.6590917951747728
Apartamento com piscina em Boa Viagem,390000,Residencial,Rua Jorge Couceiro da Costa Eiras,Boa Viagem,51021300,-8.1221009,-34.9054206,Imobiliária,3,1,66,66,1,400,,2017-04-09 23:25:42.261689,0.7610389128223163,2.0452193879606306,0,0.46901560453328034,2.908902589561667,22.671587938196364,0.5788531169601719
Apartamento  em Gracas,290000,Residencial,Rua Doze de Outubro,Gracas,52050320,-8.0431588,-34.8996836,Imobiliária,3,1,94,94,1,,,2017-04-09 23:25:42.415782,1.8883876999104696,0.45457828888655105,0.4990324237877892,0.9594361540903555,7.017837167034773,29.576079463628513,1.8248096596531354
Apartamento com piscina e churrasqueira em Boa Viagem,365000,Residencial,Rua Almirante Tamandaré,Boa Viagem,51030090,-8.1334473,-34.9079084,Imobiliária,3,1,70,,1,480,,2017-04-09 23:25:42.452930,1.4100962148740057,1.0996532404454682,0.48792586485778167,0,2.5503300028842277,23.276177917401508,1.7098378841354929
Flat com piscina e frente para o mar em Boa Viagem,250000,Comercial,Rua Francisco da Cunha,Boa Viagem,51020041,-8.1138849,-34.8958389,Imobiliária,1,0,40,,1,450,,2017-04-09 23:25:42.541497,0.4873990360900125,0.7674950593479686,0.711409935047644,1.4199352006116106,1.4822920320015665,18.438523462702673,0
Apartamento com piscina e churrasqueira em Caxanga,289000,Residencial,Rua Vicente Zírpoli,Caxanga,50800230,-26.9225709,-49.0606445,Imobiliária,3,1,64,,1,,,2017-04-09 23:25:42.656101,0,0,0,0,0,0,0
Flat com piscina e sauna em Boa Viagem,320000,Comercial,Rua dos Navegantes,Boa Viagem,51020010,-8.1318176,-34.9003913,Imobiliária,1,1,24,24,1,,,2017-04-09 23:25:42.966500,0.3803841438283747,2.5497549668383046,1.750595369841252,0.19341997435618122,5.157401045591609,30.482856091886834,2.772561987312402
Apartamento com piscina e churrasqueira em Madalena,660000,Residencial,Rua Demócrito de Souza Filho,Madalena,50610120,-8.0556147,-34.9057039,Imobiliária,3,1,86,,2,436,200,2017-04-09 23:25:43.051909,3.860919122714543,1.0913805165202783,1.311020981363687,4.39524786005073,11.11252394967205,36.3450104367347,1.252088029008231
Apartamento com piscina e churrasqueira em Setubal,270000,Residencial,Rua Izabel Magalhaes,Setubal,51030330,-8.138455,-34.9067685,Imobiliária,1,1,29,29,1,260,38,2017-04-09 23:25:43.061554,0.7661554391180815,1.9146898421311316,0.02311878403673552,0,1.838744690062763,19.129086094580195,0.8284239096036752
Apartamento com piscina e sauna em Boa Vista,255000,Residencial,Rua Dom Bosco,Boa Vista,50070070,-8.0473677,-34.8768005,Imobiliária,1,1,38,,1,,,2017-04-09 23:25:43.100776,0,0,0,0.3495495354129752,0,22.909720819486324,0.27099083014054576
Apartamento  em Boa Vista,200000,Residencial,,Boa Vista,50070330,,,Imobiliária,2,0,90,90,0,600,,2017-04-09 23:25:43.109917,0,0,0,0,0,0,0
Apartamento com sauna e playground em Rosarinho,640000,Residencial,Rua Caio Pereira,Rosarinho,52041010,-8.0346538,-34.8976283,Imobiliária,3,1,102,102,2,550,,2017-04-09 23:25:43.137999,2.8841268958031927,0.9085079330479727,1.7302510935686275,5.259730663241564,4.566324543148678,29.98977274509368,1.212757258097348
Apartamento com salão de festas em Madalena,370000,Residencial,Avenida Beira Rio,Madalena,50610100,-8.0519075,-34.9050821,Imobiliária,2,1,62,62,1,750,,2017-04-09 23:25:43.372527,3.4660404984025046,1.0005049906491243,0.9257737919592991,4.862652764732678,9.829532329144286,30.701372355128075,1.461417537152959
Conjunto Comercial/Sala com salão de festas em Casa Amarela,220000,Comercial,Rua Guimarães Peixoto,Casa Amarela,52051200,-8.0292655,-34.9073106,Imobiliária,0,0,31,31,1,330,,2017-04-09 23:25:43.494718,1.2569843382838122,0.9113380619042278,0.05792050405255077,3.0029076043342915,3.594382877357465,28.687718319519515,0.11557696635282036
Apartamento com piscina e churrasqueira em Rosarinho,480000,Residencial,Rua Doutor José Maria,Rosarinho,52041065,-8.0353706,-34.8985088,Imobiliária,3,1,75,,1,560,,2017-04-09 23:25:43.637701,3.1801934345151137,0.8917224032088181,1.4661779447044863,5.236586812294848,4.890593599815473,28.9172904155779,1.2411164949863482
Conjunto Comercial/Sala com esquina e estacionamento visitantes em Ilha do Leite,880000,Comercial,Avenida Governador Agamenon Magalhães,Ilha do Leite,50070160,-8.0650902,-34.8969402,Imobiliária,0,0,103,194,3,1287,,2017-04-09 23:25:43.809823,1.9045024436549358,0.2926202266026612,2.0835861612123203,3.7486504703328634,1.3178221746675818,29.25958644902685,0.27955210519365403
Apartamento com piscina e sauna em Poco da Panela,680000,Residencial,Rua Bianor de Medeiros,Poco da Panela,52061120,-8.0300468,-34.9227634,Imobiliária,3,1,121,,2,850,2300,2017-04-09 23:25:43.815939,0.3222104201551466,0,0.5510883432595002,0.49300543963706533,0.30043021765838174,28.291928960779025,0.20195538119620618
Apartamento  em Boa Vista,350000,Residencial,Rua Edifício Portal da Boa Vista,Boa Vista,50050903,,,Imobiliária,3,0,69,,0,,,2017-04-09 23:25:44.041005,0,0,0,0,0,0,0
Apartamento com copa em Gracas,650000,Residencial,Rua João Ramos,Gracas,52011080,-8.0463124,-34.8983517,Imobiliária,3,1,211,211,2,1409,,2017-04-09 23:25:44.102058,1.7541114737460024,1.0913619645039523,0.08396260191177543,1.5583133811606422,7.7958201733231665,36.00915045012479,1.6168220166136746
Apartamento com piscina e playground em Imbiribeira,320000,Residencial,Rua Agricultor João Bezerra de Oliveira,Imbiribeira,51170270,-8.0953386,-34.9116811,Imobiliária,3,1,69,69,0,520,,2017-04-09 23:25:44.142715,1.4777688871533698,1.6230487905041997,0.4942249220471029,1.3199026227870934,6.02751623331937,15.807355661413478,1.5254815974647522
Apartamento com piscina e playground em Boa Viagem,1003680,Residencial,,Boa Viagem,,,,Imobiliária,4,2,128,128,2,,,2017-04-09 23:34:59.136454,0,0,0,0,0,0,0
Apartamento com playground e salão de festas em Barro,270000,Residencial,Avenida Doutor José Rufino,Barro,50900660,-8.0929369,-34.9411393,Imobiliária,3,1,70,70,1,360,,2017-04-09 23:25:44.263637,0,0,0,0,0.33907907413919486,25.145811049014153,0
Apartamento  em Casa Amarela,380000,Residencial,Rua Bento Loyola,Casa Amarela,52051340,-14.235004,-51.92528,Imobiliária,3,1,71,,1,,,2017-04-09 23:25:44.271014,0,0,0,0,0,0,0
Apartamento com salão de festas em Boa Viagem,315000,Residencial,Avenida Fernando Simões Barbosa,Boa Viagem,51020390,-26.9225709,-49.0606445,Imobiliária,2,0,60,,1,370,120,2017-04-09 23:25:44.353823,0,0,0,0,0,0,0
Apartamento  em Casa Amarela,439000,Residencial,Rua Professor Souto Maior,Casa Amarela,52051240,,,Imobiliária,3,0,66,66,0,,,2017-04-09 23:26:13.326191,0,0,0,0,0,0,0
Apartamento com salão de festas em Casa Forte,400000,Residencial,Rua Samuel Farias,Casa Forte,52060430,,,Imobiliária,3,1,79,,1,550,,2017-04-09 23:26:22.818855,0,0,0,0,0,0,0
Apartamento com salão de festas em Aflitos,650000,Residencial,Rua Desembargador Martins Pereira,Aflitos,52050205,-8.0377128,-34.8999689,Imobiliária,3,1,124,,1,910,,2017-04-09 23:26:22.949887,3.5612971867394227,0.6347961675938156,1.168156888659992,4.029485227908717,5.04266417187255,25.60352163742248,1.3593239211851518
Apartamento com piscina e churrasqueira em Caxanga,310000,Residencial,Rua Dona Inês Correia de Araújo,Caxanga,50800220,-8.0357706,-34.9437716,Imobiliária,3,1,68,68,1,,,2017-04-09 23:26:22.962343,2.532132873654489,0.045523674007641145,0.913926524918977,1.2235107625075934,3.060198879810009,33.115767934471876,0.21286226393954655
Apartamento com piscina e sauna em Pina,850000,Residencial,Rua Cap Rebelinho,Pina,51011010,-8.0971205,-34.8844228,Pessoa Física,3,1,105,,2,800,,2017-04-09 23:26:22.999693,0,0,0,0,2.740249663899554,13.625616166055021,0.31400793009143785
Apartamento com piscina e estacionamento visitantes em Boa Viagem,300000,Residencial,Rua Alfredo de Medeiros,Boa Viagem,52021030,-8.0415134,-34.8904822,Imobiliária,2,0,46,46,1,600,,2017-04-09 23:26:25.007614,0.6651181406631521,0,3.1941851692520076,2.8921621086191474,4.342125667923526,31.891068347070995,1.234401388323143
Apartamento  em Varzea,100000,Residencial,Rua Diogo de Vasconcelos,Varzea,50980410,-8.0402222,-34.9632912,Imobiliária,2,0,54,54,1,70,,2017-04-09 23:41:52.641177,0.041737930692384115,0,0,0,0,7.027858380832531,0
Apartamento com salão de festas em Boa Viagem,560000,Residencial,Avenida Boa Viagem,Boa Viagem,51020000,-8.1148493,-34.8919404,Imobiliária,3,1,123,123,1,1050,,2017-04-09 23:26:23.028534,0.22626786042307015,0.7307787193969812,0.6337357042485998,1.3094981785163196,0.9363417022986533,13.467248122722088,0
Apartamento com piscina e frente para o mar em Boa Viagem,370000,Residencial,Rua João Dias Martins,Boa Viagem,51021540,-8.1310126,-34.9055959,Pessoa Física,2,1,48,,1,380,,2017-04-09 23:26:23.124788,1.5988186681748524,2.1180366147668983,1.072118339012618,0.14516510580085618,5.690340701083461,29.058447825846873,2.9407323284078553
Apartamento com piscina e salão de festas em Boa Viagem,620000,Residencial,Rua Bruno Veloso,Boa Viagem,51021280,-26.9225709,-49.0606445,Imobiliária,3,1,91,,2,,,2017-04-09 23:26:23.303425,0,0,0,0,0,0,0
Apartamento  em Boa Vista,260000,Residencial,Avenida Manoel Borba,Boa Vista,50070000,-8.0603387,-34.8884882,Imobiliária,2,0,65,65,0,265,,2017-04-09 23:26:23.603264,0.1479785726179175,1.5550420303026855,0.07153427292014669,0.5382878837431486,0.27580601384086617,37.62235567719879,3.437803741365215
Apartamento com piscina e churrasqueira em Espinheiro,455000,Residencial,Rua Alfredo de Carvalho,Espinheiro,52021040,-8.0409571,-34.8899011,Imobiliária,3,1,77,,2,,,2017-04-09 23:26:23.737257,0.6551257802711666,0,3.4393681722116565,2.9509057166284216,3.847699340504143,31.000756072732884,1.1149262118029972
Apartamento com piscina e churrasqueira em Casa Amarela,290000,Residencial,,Casa Amarela,52000000,-22.5221873,-55.7392303,Imobiliária,2,0,52,,1,360,,2017-04-09 23:26:23.907341,0,0,0,0,0,0,0
Apartamento com salão de festas em Aflitos,300000,Residencial,Avenida Conselheiro Rosa e Silva,Aflitos,52050020,-8.042612,-34.8978175,Imobiliária,2,0,85,,1,550,,2017-04-09 23:26:23.957313,1.7664904927589216,0.5378873694817576,0.9670984125824338,1.4314175451208457,7.370952117319596,32.49236132826044,2.26212251384746
Apartamento  em Gracas,420000,Residencial,Rua Antônio Novais,Gracas,52050280,-8.0429459,-34.9009446,Imobiliária,3,1,82,82,1,900,,2017-04-09 23:26:24.053640,1.9626530034478407,0.26347380237963947,0.4878254702443385,0.8575709212271923,6.128281121059107,27.292030486549873,1.5206655920694534
Apartamento com sala de ginástica e salão de festas em Parnamirim,460000,Residencial,Rua Guedes Pereira,Parnamirim,52060150,-8.0304034,-34.9083045,Imobiliária,2,1,89,,1,490,,2017-04-09 23:26:25.026115,1.0591945563006442,0.8733039247731367,0.22475643233753465,3.079006673316412,4.509493521271076,28.908601649390047,0.27721953518260206
Apartamento  em Madalena,570000,Residencial,Rua Januário Barbosa,Madalena,50610060,-8.0505336,-34.9069652,Imobiliária,3,1,86,86,2,500,,2017-04-09 23:26:24.064079,2.9243453165550894,1.1166187820058817,0.7665340392270765,4.221474305948638,9.25208076437567,28.408643990200076,1.441071469604681
Apartamento com salão de festas em Espinheiro,630000,Residencial,Rua Conselheiro Portela,Espinheiro,52020030,-8.0427306,-34.8954047,Imobiliária,3,1,107,,1,520,,2017-04-09 23:26:24.153432,1.2617743606795944,0.5052091321279735,1.7215342585007398,2.2939418967585765,7.232759177092868,35.14496213844212,2.1839995708622317
Apartamento com piscina e sala de ginástica em Boa Viagem,380000,Residencial,Rua Desem Joao Paes,Boa Viagem,51021360,-8.1259666,-34.9045394,Imobiliária,2,1,59,,1,400,,2017-04-09 23:26:24.403571,1.289703855871807,2.677958856411571,0.6317530540554042,0.6109460676959682,6.79344049615788,28.849335580853552,2.234244596213455
Apartamento com salão de festas e vestiário em Boa Viagem,800000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.1395492,-34.9030392,Imobiliária,3,3,163,163,2,900,,2017-04-09 23:26:24.426218,0.4360157111035544,3.111180929195111,0.13940355663938886,0,0.6328457497586056,13.929997079391113,1.1015663877343242
Apartamento com piscina e campo de futebol em Boa Viagem,900000,Residencial,Rua Aviador Severiano Lins,Boa Viagem,51020060,-8.1107637,-34.8933038,Pessoa Física,4,4,137,,2,500,,2017-04-09 23:26:24.526400,0.0451219492012375,0.715026168501626,0.35967676767576334,1.8847260275646125,1.3691714650389875,11.360077185609923,0
Apartamento com salão de festas em Parnamirim,830000,Residencial,Rua Afonso Celso,Parnamirim,52060110,-8.0322404,-34.9068929,Imobiliária,4,2,186,,2,1050,,2017-04-09 23:26:24.628110,1.3289262483937767,0.5503262957717758,0.2598230975942788,3.5468404885549547,3.607284168117629,27.110322486992633,0.35386247787884556
Casa  em Iputinga,385000,Residencial,Rua Monsenhor Fabrício,Iputinga,50680010,-8.0475622,-34.8769643,Imobiliária,3,1,200,200,2,,,2017-04-09 23:26:24.669680,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
Apartamento com piscina e campo de futebol em Casa Amarela,290000,Residencial,Rua Paula Batista,Casa Amarela,52070070,-8.0251064,-34.9150338,Imobiliária,2,1,50,50,1,,,2017-04-09 23:26:24.713670,0.0749022799331633,1.1411169078275394,1.4197797594911146,2.8805973606864437,3.450266305215637,41.56151570635863,0.2475288538759329
Apartamento com piscina e churrasqueira em Boa Viagem,699000,Residencial,Rua João Cardoso Aires,Boa Viagem,51130300,-8.1427332,-34.9077245,Imobiliária,4,3,125,125,3,900,,2017-04-09 23:26:24.752585,0.4600201275646141,1.4343594053687287,0,0,1.8879174607154068,14.411881453914482,0.5064423739203262
Apartamento com piscina e playground em Varzea,180000,Residencial,Rua Torres Homem,Varzea,50810040,-8.0384778,-34.9541294,Imobiliária,3,1,60,60,1,240,,2017-04-09 23:26:25.188225,0,0,0,0,0.42822106522940273,17.049284963198957,0.1352894907137786
