Título,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Área Total (m2),Vagas,Condomínio,IPTU,Data Coleta,Educação,Entretenimento,Financeiro,Saúde,Alimentação,Transporte,Others
Apartamento com sauna e salão de festas em Madalena,1300000,Residencial,Rua Real da Torre,Madalena,50710100,-8.046006,-34.909965,Imobiliária,3,1,96,96,3,980,,2017-04-09 23:35:47.563841,1.9202025386239945,0.5350035588721858,0.11078786611280828,1.1329140051902706,3.935630656026285,18.870914437383238,
Apartamento com piscina e churrasqueira em Madalena,1300000,Residencial,"R. Padre Anchieta, 522 - Madalena",Madalena,50710430,-8.0466469,-34.9055365,Imobiliária,2,1,44,44,3,980,,2017-04-09 23:35:48.229174,2.531664052363776,0.5560192252502723,0.2339290151324093,2.2254918575451925,6.927381315849839,25.248757254459886,
Apartamento com piscina e churrasqueira em S Jose,1300000,Residencial,Rua Edifício Capibaribe,S Jose,50040909,-8.0506253,-34.9061632,Imobiliária,4,3,176,,3,975,,2017-04-09 23:35:48.348691,3.0968082379538164,1.0075626488970362,0.7634524416811661,4.395572366474124,9.276031211205716,28.516654845628732,
Apartamento com piscina em Pina,1300000,Residencial,Rua José Aderval Chaves,Pina,51111030,-8.1063201,-34.8908094,Imobiliária,3,1,101,101,3,975,,2017-04-09 23:35:48.668077,0,0.16102222303262909,0,1.2154316041404294,1.4683863651357438,9.632167211411105,
Apartamento com piscina e churrasqueira em Casa Amarela,1300000,Residencial,Rua Bento Loyola,Casa Amarela,52051340,-8.0274831,-34.9127435,Imobiliária,3,1,72,72,3,974,,2017-04-09 23:35:49.037697,0.4860662878124723,1.3505761641784892,1.128180592476214,2.8429226961366636,5.225699726197729,37.462024818453564,
Apartamento com playground e salão de festas em Boa Viagem,1300000,Residencial,Avenida Pedro Paes Mendonça,Boa Viagem,51020480,-8.1148713,-34.9014557,Imobiliária,3,1,101,101,3,970,,2017-04-09 23:35:49.058482,0.5229525309730209,0.4973409519983055,0.26137000415766715,0.3481590387454121,0.5313815140369607,22.58017975203074,
Apartamento com piscina e churrasqueira em Encruzilhada,1300000,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.0365219,-34.8853698,Imobiliária,3,1,70,70,3,970,,2017-04-09 23:35:49.343887,0.15173110015813723,0,1.9893572249962403,1.4034580230148563,0.9084905570789542,27.299894604762578,
Apartamento com piscina e sala de ginástica em Boa Viagem,1300000,Residencial,Rua Desembargador João Paes,Boa Viagem,51021360,-8.1262333,-34.9062106,Imobiliária,2,1,59,,3,970,,2017-04-09 23:35:49.829267,1.592146593365467,2.33899943050082,0.45657446929817624,0.42823327304210956,5.898722340353193,23.54705794273476,
Apartamento com piscina e esquina em Madalena,1300000,Residencial,Rua Real da Torre,Madalena,50710100,-8.0578381,-34.8828969,Imobiliária,3,1,71,101,3,965,,2017-04-09 23:35:49.890793,0.309342384640598,1.6576786666913548,0.007162204103499334,0,0.7968550707634304,78.30666279687068,
Apartamento com piscina e churrasqueira em Casa Amarela,1300000,Residencial,Rua Conselheiro Nabuco,Casa Amarela,52051440,-8.0301534,-34.9155988,Imobiliária,4,2,123,,3,965,,2017-04-09 23:35:49.901040,0.0881332277565308,0.9536593180866777,1.5080146510508747,1.6420964417884156,5.486891286921685,37.21725897418359,
Apartamento com copa em Boa Viagem,1300000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.1302661,-34.8992437,Imobiliária,4,1,163,163,3,960,,2017-04-09 23:35:49.935640,0.17553445093331413,2.2733294478809567,1.472422640794769,0.3317816489177104,5.468252595279493,28.666085136520348,
Apartamento com sauna e salão de festas em Boa Viagem,1300000,Residencial,Rua Félix de Brito Melo,Boa Viagem,51020260,-8.1185717,-34.8941187,Imobiliária,2,1,56,56,3,955,,2017-04-09 23:35:50.351746,0.5321121856198497,0.5119562516204043,0.7366331809573774,0.8060368457827379,0.6001465012123435,21.012991984793526,
Apartamento com salão de festas em Encruzilhada,1300000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.0334888,-34.8904895,Imobiliária,3,1,62,,3,955,,2017-04-09 23:35:50.390748,0.7126838238746769,0.19316120282135182,3.254112605674294,3.529923413687264,2.1167056500457972,29.326989610710772,
Apartamento com piscina e sauna em Madalena,1300000,Residencial,Rua Menezes Drumond,Madalena,50610320,-8.0509162,-34.9104651,Imobiliária,3,1,67,67,3,950,,2017-04-09 23:35:50.467673,1.9448540323874042,1.0705685777554508,0.603576819881638,2.955573952112158,6.943323434642461,26.80833724957502,
Apartamento  em Caxanga,1300000,Residencial,Rua Ministro João Alberto,Caxanga,50800070,-8.0348446,-34.9446033,Imobiliária,2,0,55,55,3,950,,2017-04-09 23:35:50.509141,2.075734867835417,0,0.6399203017237085,0.9979051114921648,2.724685485568957,30.062156274143707,
Apartamento com copa e salão de festas em Parnamirim,1300000,Residencial,Rua Astronauta Neil Armstrong,Parnamirim,52060170,-8.0298775,-34.9100784,Imobiliária,4,2,205,205,3,950,,2017-04-09 23:35:50.706690,0.7645798823588834,1.095182493709086,0.5932037305174029,2.4858779960163266,5.617560173834185,30.80086109117118,
Apartamento com piscina e hidromassagem em Casa Forte,1300000,Residencial,Avenida Flor de Santana,Casa Forte,52060290,-8.0340124,-34.914193,Imobiliária,4,4,310,,3,950,,2017-04-09 23:35:50.936931,0.11476959956595897,0.6006328930014254,1.0493167270464245,0.8363738465167723,6.212779296312601,29.03354738355804,
Apartamento  em Boa Viagem,1300000,Residencial,Rua Pastor José Amaro da Silva,Boa Viagem,51021230,-8.1231449,-34.9007458,Imobiliária,3,1,103,103,3,950,,2017-04-09 23:35:50.980269,0.6046187687044999,2.168188993428159,0.19930768910876304,0.9580464314266237,3.996724276072329,32.303939076677466,
Apartamento com piscina e churrasqueira em Madalena,1300000,Residencial,Rua Menezes Drumond,Madalena,50610320,-8.0509124,-34.910652,Imobiliária,3,1,67,67,3,950,,2017-04-09 23:35:51.097403,1.89464510783356,1.0483911735262508,0.5791517995317859,2.861646126734622,6.729607773504893,26.66141347457887,
Apartamento com piscina e churrasqueira em Aflitos,1300000,Residencial,Rua Luiz Rodolfo de Araújo,Aflitos,52050052,-8.0386768,-34.898715,Imobiliária,3,1,106,106,3,950,,2017-04-09 23:35:51.286591,3.223355515993696,0.6227043203038493,1.6474909964533202,3.8346495597418326,5.650254735698816,27.847369994307247,
Apartamento com piscina e churrasqueira em Espinheiro,1300000,Residencial,Rua Gomes Pacheco,Espinheiro,52021060,-8.0403087,-34.8882202,Imobiliária,3,1,60,60,3,950,,2017-04-09 23:35:51.632444,0.5100708836240326,0,3.169742432585839,2.394530261266677,2.7480066049517045,28.633196727034722,
Apartamento com piscina e salão de festas em Boa Viagem,1300000,Residencial,Rua Marechal Juarez Távora,Boa Viagem,51130115,-8.1390543,-34.9090045,Imobiliária,3,1,60,,3,950,,2017-04-09 23:35:51.700341,0.7701991128103948,1.0277959165225272,0,0,2.609330730478028,19.078003299673952,
Apartamento com piscina e sauna em Boa Viagem,1300000,Residencial,Rua Aviador Severiano Lins,Boa Viagem,51020060,-8.1086296,-34.8935393,Imobiliária,4,4,138,,3,950,,2017-04-09 23:35:51.773469,0,0.48374342361855555,0.13536797942713247,1.692404980947662,1.2940860619125176,8.314879633092527,
Apartamento  em Boa Viagem,1300000,Residencial,Rua Professor Eduardo Wanderley Filho,Boa Viagem,51020170,-8.1116189,-34.8936765,Imobiliária,3,3,130,196,3,950,,2017-04-09 23:35:52.158892,0.14583499161903454,0.8146128440666845,0.46177702764703704,1.7981539620549314,1.3682079827211346,12.619951644889818,
Apartamento com piscina e churrasqueira em Boa Viagem,1300000,Residencial,Rua João Bandeira de Melo,Boa Viagem,51011330,-8.0958611,-34.8879896,Imobiliária,4,4,187,,3,950,,2017-04-09 23:35:52.270278,0,0,0,0,2.038592430452995,15.377051345965556,
Apartamento com frente para o mar e playground em Boa Viagem,1299000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.1266535,-34.8978617,Imobiliária,4,2,231,393,3,950,,2017-04-09 23:35:52.352576,0.03467374669227706,1.8135224312412586,0.7097371959822847,0.5575834570764905,4.485895794847078,27.25439029140337,
Apartamento com esquina em Madalena,1299000,Residencial,Rua Padre Anchieta,Madalena,50710430,-8.0466469,-34.9055365,Imobiliária,3,1,127,147,3,950,,2017-04-09 23:35:52.369937,2.531664052363776,0.5560192252502723,0.2339290151324093,2.2254918575451925,6.927381315849839,25.248757254459886,
Apartamento com salão de festas em Boa Viagem,1295000,Residencial,Rua Setúbal,Boa Viagem,51030010,-8.1394064,-34.9034435,Imobiliária,4,2,150,238,3,950,,2017-04-09 23:35:52.564511,0.4804136808363894,3.0572946305651336,0.15066272368208822,0,0.7089005924202318,14.749178973110618,
Apartamento com piscina e copa em Pina,1295000,Residencial,Rua Capitão Rebelinho,Pina,51011010,-8.094372508,-34.8837965653,Imobiliária,1,0,36,,3,950,48,2017-04-09 23:35:52.588960,0,0,0,0,2.768113860899145,14.19502520325236,
Apartamento com piscina e sauna em Casa Amarela,1290000,Residencial,Rua Bento Loyola,Casa Amarela,52051340,-8.0276692,-34.9126328,Imobiliária,4,2,129,129,3,950,,2017-04-09 23:35:52.621758,0.49895823000778583,1.3514037010170055,1.116545922975628,2.791937193369553,5.345037901904401,37.0848430783562,
Apartamento  em Boa Viagem,1290000,Residencial,"Rua Navegantes,Dos",Boa Viagem,51021010,-8.1262707,-34.9037933,Imobiliária,3,1,118,118,3,950,,2017-04-09 23:35:53.022235,1.1793444578590573,2.8018647052481134,0.7682378409561912,0.667189290903937,7.364359921627764,31.257387778887075,
Apartamento  em Jaqueira,1290000,Residencial,Rua do Futuro,Jaqueira,52050010,-8.0345425,-34.9053023,Imobiliária,4,1,195,195,3,950,,2017-04-09 23:35:53.049180,2.1035739413335843,0.18584930476730108,0.47246155986050875,4.4384709104470135,2.625415940467713,25.15452696874974,
Apartamento com piscina e estacionamento visitantes em Encruzilhada,1290000,Residencial,Rua Castro Alves,Encruzilhada,52030060,-8.03794,-34.8893716,Imobiliária,3,1,95,95,3,950,,2017-04-09 23:35:53.319869,0.6195090172769666,0.06004340669188514,4.513378971141991,3.7573342846438935,2.887362684086005,31.608197793756045,
Apartamento com piscina e churrasqueira em Boa Viagem,1290000,Residencial,Rua Ernesto de Paula Santos,Boa Viagem,51021330,-8.1241161,-34.9071961,Imobiliária,3,0,89,89,3,950,,2017-04-09 23:35:53.375212,1.1734313196895503,1.985268760041857,0,0.3476069837008955,3.7380814175294628,18.731183286383644,
Apartamento com playground e salão de festas em Encruzilhada,1290000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.0354111,-34.8896771,Imobiliária,2,1,58,58,3,950,,2017-04-09 23:35:53.558642,0.6758425726341792,0.13407367020571986,4.059721284233815,3.9491615088625664,2.3689287965607386,30.96900436570035,
Casa  em Afogados,1290000,Residencial,Rua Rio Araguáia,Afogados,50750050,-8.0739444,-34.9059632,Imobiliária,5,1,300,300,3,950,,2017-04-09 23:35:53.670203,0,0,0,0.0804377935876438,0,14.42448919633051,
Apartamento com playground e quadra poliesportiva em Boa Viagem,1289925,Residencial,Rua Maria Carolina,Boa Viagem,51020220,-8.1123954,-34.8999416,Imobiliária,3,1,68,68,3,950,,2017-04-09 23:35:53.785495,0.3732707483045824,0.3582405376269847,0.2957667359665247,0.536534344290546,0.9000782017494047,16.246134273698082,
Apartamento com playground e salão de festas em Encruzilhada,1289925,Residencial,Rua Marechal Deodoro,Encruzilhada,52030170,-8.036668,-34.8844099,Imobiliária,3,1,65,65,3,950,,2017-04-09 23:35:53.983306,0.0573843452591816,0,1.3886260938902852,0.9867958071051427,0.6112220495574336,26.119776615076404,
Apartamento com piscina e churrasqueira em Imbiribeira,1289924,Residencial,Rua Le Park,Imbiribeira,51160035,-8.111251,-34.903549,Pessoa Física,3,3,170,,3,950,600,2017-04-09 23:35:54.080333,0.07106987689765572,0.1014616273557965,0.14079727006110454,0,0.13143492688070307,16.385780553813337,
Apartamento com piscina e churrasqueira em Boa Viagem,1289924,Residencial,Rua José Aderval Chaves,Boa Viagem,51111030,-8.1077675,-34.8917338,Pessoa Física,3,2,130,,3,950,3000,2017-04-09 23:35:54.239215,0,0.34761521323203076,0,1.5871311203812648,1.325072793769416,9.181270854483543,
Apartamento com piscina e sauna em Derby,1289000,Residencial,Rua Eng Teofilo de Freitas,Derby,52010190,-8.0538002,-34.9023159,Imobiliária,4,1,125,125,3,950,2600,2017-04-09 23:35:54.690890,4.462375519548376,1.216268257416298,0.6798476377702802,4.370193864567017,8.682566288195593,36.349673981761256,
Casa com copa em Varzea,1280000,Residencial,Rua Nova Lusitânia,Varzea,50810340,-8.0399571,-34.9590334,Imobiliária,2,1,93,93,3,950,,2017-04-09 23:35:54.851570,0.04788309711457157,0,0,0,0.0018764049510172072,11.235628722493075,
Apartamento  em Ilha do Leite,1280000,Residencial,Rua Minas Gerais,Ilha do Leite,50070400,-8.0641157,-34.8938605,Imobiliária,1,0,35,35,3,950,,2017-04-09 23:35:55.259475,1.1823153341756547,0.243516104569394,1.721796449585416,3.3607747757099236,1.0990999752760955,29.919968639985694,
Apartamento com piscina e churrasqueira em Boa Viagem,1280000,Residencial,Rua Viriato Correia,Boa Viagem,51030510,-8.133892,-34.9098131,Imobiliária,3,1,64,,3,950,,2017-04-09 23:35:55.346980,1.1231914602635058,0.34355464978700606,0.05813083913694504,0,1.9991771957519422,20.675634996238003,
Apartamento  em Torre,1278000,Residencial,Rua Marquês de Maricá,Torre,50711120,-8.0476758,-34.9163,Imobiliária,3,0,80,80,3,950,,2017-04-09 23:35:55.636361,1.389330317038737,0.0642979946871801,0,0,0.40633129745602103,20.698054740591278,
Apartamento com churrasqueira em Casa Amarela,1275000,Residencial,Rua Antônio de Castro,Casa Amarela,52070080,-8.0269138,-34.9155727,Imobiliária,3,1,87,87,3,950,,2017-04-09 23:35:55.757133,0.03522275965431334,1.0902639622827406,1.6626687433175358,2.498157580073473,4.141485656023857,42.00073752522733,
Apartamento com piscina e churrasqueira em Madalena,1270000,Residencial,Avenida Beira Rio,Madalena,52010290,-8.0534073,-34.9046226,Imobiliária,3,1,92,,3,950,200,2017-04-09 23:35:55.824022,3.9682358432081526,1.071839003665721,1.0643962906226412,4.921722100690069,10.280096712867776,33.792852788008226,
Apartamento com piscina e campo de futebol em Casa Amarela,1270000,Residencial,Rua Raimundo Freixeiras,Casa Amarela,52070020,-8.0291858,-34.9183497,Imobiliária,3,2,127,,3,950,364,2017-04-09 23:35:55.936828,0,0.6263971166440679,1.4687723646014317,1.3450328912707452,2.9701371923675537,37.99519437282397,
Apartamento com piscina em Boa Viagem,1260000,Residencial,Rua Aristides Muniz,Boa Viagem,51020150,-8.1093497,-34.8929084,Imobiliária,3,1,94,94,3,950,,2017-04-09 23:35:58.896058,0,0.5529561361064294,0.1973406017623622,1.8647876427231667,1.3160955286211677,9.538376929928763,
Apartamento com piscina e salão de festas em Encruzilhada,1260000,Residencial,Rua Doutor José Maria,Encruzilhada,52041000,-8.0367356,-34.8945742,Imobiliária,3,1,79,79,3,950,,2017-04-09 23:35:55.965383,2.2024428901186646,0.6453960279574931,3.796689179040081,5.413314045062985,5.111295798708284,33.24091962304315,
Apartamento com piscina e campo de futebol em Apipucos,1255800,Residencial,Avenida Norte Miguel Arraes de Alencar,Apipucos,52071470,-8.0180835724,-34.9285049438,Imobiliária,4,2,149,,3,950,,2017-04-09 23:35:56.255586,0,0,0,0,0.1627074077390055,21.836138618773006,
Apartamento  em Boa Vista,1250000,Residencial,Rua Luiz Barbalho,Boa Vista,50070120,-8.0571861,-34.896309,Imobiliária,3,1,120,120,3,950,,2017-04-09 23:35:56.289946,3.406837933334845,0.9539595994884688,1.23281722502471,2.657764918937737,3.9266162631223493,44.94600108695472,
Apartamento  em Boa Viagem,1250000,Residencial,Rua Pedro Bergamo,Boa Viagem,51021320,-8.1241333,-34.9000816,Imobiliária,3,0,118,118,3,950,,2017-04-09 23:35:56.406398,0.518065100594748,2.2118922139328077,0.38806610101003547,0.9352096316985569,4.635962645925734,32.69680731069692,
Apartamento com piscina e playground em Torre,1250000,Residencial,Rua Real da Torre,Torre,50710025,-8.0442007,-34.9102645,Imobiliária,3,1,87,87,3,950,,2017-04-09 23:35:57.898639,1.918874949848655,0.33900052776589146,0.002373266519172148,0.5353590520228502,2.9160833852417114,17.35559128220721,
Apartamento  em Boa Viagem,1250000,Residencial,Rua Charles Darwin,Boa Viagem,51021520,-8.0475622,-34.8769643,Imobiliária,3,1,105,105,3,950,,2017-04-09 23:35:56.854698,0,0,0,0.3219507517659647,0,23.29615929254956,
Apartamento com piscina e churrasqueira em Apipucos,1250000,Residencial,"Rua Apipucos,De",Apipucos,52071000,-8.019735,-34.9357679,Imobiliária,4,4,158,,3,950,,2017-04-09 23:35:56.866879,0,0.5859975900174327,0,0,0,7.1451342656314925,
Apartamento com piscina e churrasqueira em Boa Viagem,1250000,Residencial,Rua Leon Helmer,Boa Viagem,51030370,-8.1363567,-34.9059219,Imobiliária,3,1,85,85,3,950,,2017-04-09 23:35:56.974487,1.0153226479927238,2.0925873685574583,0.5009126781515798,0,1.6683739541519043,22.960913370625722,
Apartamento com piscina e playground em San Martin,1250000,Residencial,Rua Ourém,San Martin,50761340,-8.0675406,-34.9259902,Imobiliária,3,1,69,69,3,950,,2017-04-09 23:35:57.004480,0.18488717584797087,1.8610526912781622,0.6260078917199772,0,3.819478809383137,25.655186905619484,
Apartamento com piscina e playground em Espinheiro,1250000,Residencial,Rua Marquês do Paraná,Espinheiro,52021050,-8.0420288,-34.8894863,Imobiliária,3,1,79,79,3,950,,2017-04-09 23:35:57.192380,0.5467776990676885,0,2.69554706738587,2.311511087990995,3.7340820310370813,29.652721902207848,
Apartamento com piscina e churrasqueira em Casa Forte,1250000,Residencial,Rua Amaraji,Casa Forte,52060440,-8.0393274,-34.9149004,Imobiliária,3,2,120,,3,950,,2017-04-09 23:35:57.325906,0.611267988203591,0.009210550249440985,0.539117185709574,0.09939023860019301,2.3070683443435325,18.12426740830496,
Apartamento com piscina e churrasqueira em Torre,1250000,Residencial,Rua Real da Torre,Torre,50610000,-8.0486012,-34.9088018,Imobiliária,4,4,203,203,3,945,,2017-04-09 23:35:57.335523,2.3502220234995654,0.957307328382583,0.4249336213237483,2.6559136730782464,6.730858721379053,24.09293398300544,
Apartamento com piscina e playground em Boa Viagem,1250000,Residencial,Rua Leon Helmer,Boa Viagem,51030370,-8.1363016,-34.9054985,Pessoa Física,3,1,87,,3,943,2138,2017-04-09 23:35:57.345333,0.9645037071721801,2.2493545401984223,0.5707629587761418,0,1.5879964766706873,23.10824589128985,
Apartamento  em Pina,1250000,Residencial,Rua Atlântico,Pina,51011220,-8.0970257,-34.8856165,Imobiliária,3,1,118,,3,935,,2017-04-09 23:35:57.820471,0,0,0,0,2.789281656578316,15.143407998882935,
Apartamento com piscina e sauna em Casa Forte,1250000,Residencial,Rua Dona Rita de Souza,Casa Forte,52061480,-8.0326728,-34.916745,Imobiliária,3,2,255,255,3,930,,2017-04-09 23:35:57.842945,0,0.5522766027999545,1.160726886820858,0.7301369111931159,4.9957828213282705,31.679214362079083,
Casa  em Areias,1250000,Residencial,Rua dos Prazeres,Areias,50860240,-8.1001265,-34.9245674,Pessoa Física,1,0,36,36,3,930,,2017-04-09 23:35:57.866708,0,0.02519165996783238,0,0.8413107603841803,0.659090394643955,12.976429941462591,
